work_date,week_start,month,shift,department,orders_picked,accurate_orders,units_picked,labor_hours,quality_defects,safety_incidents
2025-08-19,2025-08-18,2025-08,Day,Returns,1625,1596,5200,72.4,48,0
2025-08-19,2025-08-18,2025-08,Night,Returns,2282,2247,7303,111.5,52,0
2025-08-20,2025-08-18,2025-08,Day,Inbound,3781,3738,12100,130.1,34,0
2025-08-20,2025-08-18,2025-08,Night,Inbound,2834,2814,9069,106.4,35,0
2025-08-20,2025-08-18,2025-08,Day,Pick,3322,3298,10631,84.7,25,0
2025-08-20,2025-08-18,2025-08,Night,Pick,3281,3281,10499,99.1,38,0
2025-08-20,2025-08-18,2025-08,Day,Pack,3244,3244,10380,76.2,20,0
2025-08-20,2025-08-18,2025-08,Night,Pack,4997,4953,15989,112.8,48,0
2025-08-20,2025-08-18,2025-08,Day,Ship,4175,4167,13359,128.4,40,0
2025-08-20,2025-08-18,2025-08,Night,Ship,2256,2246,7218,75.0,20,0
2025-08-20,2025-08-18,2025-08,Day,Returns,2412,2358,7720,101.8,69,0
2025-08-20,2025-08-18,2025-08,Night,Returns,1869,1826,5982,86.1,56,0
2025-08-21,2025-08-18,2025-08,Day,Inbound,2243,2223,7178,83.0,19,0
2025-08-21,2025-08-18,2025-08,Night,Inbound,2610,2594,8351,105.1,36,0
2025-08-21,2025-08-18,2025-08,Day,Pick,4752,4725,15205,128.0,48,0
2025-08-21,2025-08-18,2025-08,Night,Pick,3095,3083,9905,99.5,27,0
2025-08-21,2025-08-18,2025-08,Day,Pack,3321,3321,10628,78.4,27,0
2025-08-21,2025-08-18,2025-08,Night,Pack,4588,4582,14683,118.7,30,0
2025-08-21,2025-08-18,2025-08,Day,Ship,2552,2516,8166,74.2,11,0
2025-08-21,2025-08-18,2025-08,Night,Ship,3312,3309,10598,103.4,40,0
2025-08-21,2025-08-18,2025-08,Day,Returns,2044,2004,6542,92.4,61,0
2025-08-21,2025-08-18,2025-08,Night,Returns,2404,2355,7692,115.6,60,0
2025-08-22,2025-08-18,2025-08,Day,Inbound,3064,3039,9804,96.5,38,0
2025-08-22,2025-08-18,2025-08,Night,Inbound,2523,2494,8074,88.7,25,0
2025-08-22,2025-08-18,2025-08,Day,Pick,3200,3191,10240,91.9,22,0
2025-08-22,2025-08-18,2025-08,Night,Pick,3590,3587,11487,94.8,44,0
2025-08-22,2025-08-18,2025-08,Day,Pack,5239,5239,16765,122.8,47,0
2025-08-22,2025-08-18,2025-08,Night,Pack,3150,3150,10081,83.9,20,0
2025-08-22,2025-08-18,2025-08,Day,Ship,2703,2703,8649,79.9,26,0
2025-08-22,2025-08-18,2025-08,Night,Ship,3069,3055,9820,93.7,28,0
2025-08-22,2025-08-18,2025-08,Day,Returns,2699,2652,8636,109.8,46,0
2025-08-22,2025-08-18,2025-08,Night,Returns,2174,2146,6956,112.9,36,0
2025-08-23,2025-08-18,2025-08,Day,Inbound,2958,2930,9466,94.6,34,0
2025-08-23,2025-08-18,2025-08,Night,Inbound,2881,2855,9219,99.0,41,0
2025-08-23,2025-08-18,2025-08,Day,Pick,3440,3415,11007,94.5,33,0
2025-08-23,2025-08-18,2025-08,Night,Pick,3171,3149,10148,93.9,25,0
2025-08-23,2025-08-18,2025-08,Day,Pack,5799,5758,18556,117.0,30,0
2025-08-23,2025-08-18,2025-08,Night,Pack,2685,2674,8591,65.4,22,0
2025-08-23,2025-08-18,2025-08,Day,Ship,2423,2408,7753,74.1,29,0
2025-08-23,2025-08-18,2025-08,Night,Ship,2647,2613,8471,98.0,22,0
2025-08-23,2025-08-18,2025-08,Day,Returns,2266,2223,7250,110.7,60,0
2025-08-23,2025-08-18,2025-08,Night,Returns,2079,2050,6653,109.8,83,0
2025-08-24,2025-08-18,2025-08,Day,Inbound,2388,2361,7643,82.4,19,0
2025-08-24,2025-08-18,2025-08,Night,Inbound,1846,1842,5907,69.8,25,0
2025-08-24,2025-08-18,2025-08,Day,Pick,3485,3460,11153,94.3,39,0
2025-08-24,2025-08-18,2025-08,Night,Pick,3443,3433,11017,100.8,25,0
2025-08-24,2025-08-18,2025-08,Day,Pack,4165,4165,13327,98.5,37,0
2025-08-24,2025-08-18,2025-08,Night,Pack,2214,2189,7086,61.0,18,0
2025-08-24,2025-08-18,2025-08,Day,Ship,2978,2958,9530,89.2,5,0
2025-08-24,2025-08-18,2025-08,Night,Ship,2240,2224,7167,76.4,9,0
2025-08-24,2025-08-18,2025-08,Day,Returns,1350,1315,4319,61.9,50,0
2025-08-24,2025-08-18,2025-08,Night,Returns,1852,1814,5926,93.7,34,0
2025-08-25,2025-08-25,2025-08,Day,Inbound,2847,2812,9109,91.8,26,0
2025-08-25,2025-08-25,2025-08,Night,Inbound,3604,3561,11533,127.7,51,0
2025-08-25,2025-08-25,2025-08,Day,Pick,5242,5212,16776,123.6,43,0
2025-08-25,2025-08-25,2025-08,Night,Pick,2916,2916,9331,81.1,24,0
2025-08-25,2025-08-25,2025-08,Day,Pack,4590,4557,14688,95.6,54,0
2025-08-25,2025-08-25,2025-08,Night,Pack,3473,3473,11113,88.2,40,0
2025-08-25,2025-08-25,2025-08,Day,Ship,3048,3020,9753,89.0,28,0
2025-08-25,2025-08-25,2025-08,Night,Ship,2831,2825,9060,95.4,24,0
2025-08-25,2025-08-25,2025-08,Day,Returns,2458,2402,7864,108.6,74,0
2025-08-25,2025-08-25,2025-08,Night,Returns,2961,2900,9474,134.8,84,0
2025-08-26,2025-08-25,2025-08,Day,Inbound,2708,2697,8666,103.7,27,0
2025-08-26,2025-08-25,2025-08,Night,Inbound,2691,2662,8612,94.9,37,0
2025-08-26,2025-08-25,2025-08,Day,Pick,4597,4531,14709,122.3,33,0
2025-08-26,2025-08-25,2025-08,Night,Pick,2915,2911,9329,84.9,32,0
2025-08-26,2025-08-25,2025-08,Day,Pack,4402,4374,14087,104.9,35,0
2025-08-26,2025-08-25,2025-08,Night,Pack,4607,4607,14742,125.9,24,0
2025-08-26,2025-08-25,2025-08,Day,Ship,3037,3011,9719,91.7,24,0
2025-08-26,2025-08-25,2025-08,Night,Ship,2339,2314,7485,76.7,12,0
2025-08-26,2025-08-25,2025-08,Day,Returns,2042,1998,6535,99.8,77,0
2025-08-26,2025-08-25,2025-08,Night,Returns,2059,2016,6589,109.1,63,0
2025-08-27,2025-08-25,2025-08,Day,Inbound,3504,3456,11213,124.5,46,0
2025-08-27,2025-08-25,2025-08,Night,Inbound,3313,3292,10602,110.2,47,0
2025-08-27,2025-08-25,2025-08,Day,Pick,3157,3140,10101,90.6,36,0
2025-08-27,2025-08-25,2025-08,Night,Pick,4908,4839,15707,139.7,49,0
2025-08-27,2025-08-25,2025-08,Day,Pack,5718,5715,18298,130.8,47,0
2025-08-27,2025-08-25,2025-08,Night,Pack,3018,2984,9657,72.9,24,0
2025-08-27,2025-08-25,2025-08,Day,Ship,3433,3409,10985,117.6,36,0
2025-08-27,2025-08-25,2025-08,Night,Ship,3436,3402,10996,105.4,27,0
2025-08-27,2025-08-25,2025-08,Day,Returns,1820,1786,5825,97.9,55,0
2025-08-27,2025-08-25,2025-08,Night,Returns,2487,2446,7958,123.9,62,0
2025-08-28,2025-08-25,2025-08,Day,Inbound,2626,2620,8402,87.9,22,0
2025-08-28,2025-08-25,2025-08,Night,Inbound,2318,2302,7419,80.6,29,0
2025-08-28,2025-08-25,2025-08,Day,Pick,3847,3837,12311,107.7,48,0
2025-08-28,2025-08-25,2025-08,Night,Pick,4853,4840,15531,132.8,47,0
2025-08-28,2025-08-25,2025-08,Day,Pack,4088,4046,13082,98.3,36,0
2025-08-28,2025-08-25,2025-08,Night,Pack,3268,3243,10459,93.9,26,0
2025-08-28,2025-08-25,2025-08,Day,Ship,3234,3199,10349,94.0,31,0
2025-08-28,2025-08-25,2025-08,Night,Ship,2752,2731,8805,91.1,35,0
2025-08-28,2025-08-25,2025-08,Day,Returns,2545,2495,8144,109.1,89,0
2025-08-28,2025-08-25,2025-08,Night,Returns,2314,2284,7406,117.6,71,0
2025-08-29,2025-08-25,2025-08,Day,Inbound,2792,2765,8934,97.6,36,0
2025-08-29,2025-08-25,2025-08,Night,Inbound,2296,2293,7346,79.1,29,0
2025-08-29,2025-08-25,2025-08,Day,Pick,3265,3264,10447,90.0,32,0
2025-08-29,2025-08-25,2025-08,Night,Pick,4025,4009,12880,119.9,39,0
2025-08-29,2025-08-25,2025-08,Day,Pack,2963,2936,9481,73.9,16,0
2025-08-29,2025-08-25,2025-08,Night,Pack,3780,3769,12095,112.1,26,0
2025-08-29,2025-08-25,2025-08,Day,Ship,3101,3073,9923,94.7,28,0
2025-08-29,2025-08-25,2025-08,Night,Ship,3592,3559,11493,110.3,26,0
2025-08-29,2025-08-25,2025-08,Day,Returns,2192,2150,7015,104.8,68,0
2025-08-29,2025-08-25,2025-08,Night,Returns,1548,1520,4955,78.6,38,1
2025-08-30,2025-08-25,2025-08,Day,Inbound,3498,3460,11192,117.1,35,0
2025-08-30,2025-08-25,2025-08,Night,Inbound,2220,2206,7105,86.1,37,0
2025-08-30,2025-08-25,2025-08,Day,Pick,2299,2299,7358,60.3,21,0
2025-08-30,2025-08-25,2025-08,Night,Pick,3982,3941,12744,112.6,28,0
2025-08-30,2025-08-25,2025-08,Day,Pack,3026,3012,9682,72.6,27,0
2025-08-30,2025-08-25,2025-08,Night,Pack,3413,3403,10921,87.2,29,0
2025-08-30,2025-08-25,2025-08,Day,Ship,3082,3066,9864,87.6,42,0
2025-08-30,2025-08-25,2025-08,Night,Ship,2802,2767,8965,95.0,30,0
2025-08-30,2025-08-25,2025-08,Day,Returns,1658,1623,5305,81.0,28,0
2025-08-30,2025-08-25,2025-08,Night,Returns,2133,2089,6827,113.4,62,0
2025-08-31,2025-08-25,2025-08,Day,Inbound,1986,1968,6356,63.0,25,0
2025-08-31,2025-08-25,2025-08,Night,Inbound,2282,2257,7304,87.1,24,0
2025-08-31,2025-08-25,2025-08,Day,Pick,2757,2737,8823,73.6,8,0
2025-08-31,2025-08-25,2025-08,Night,Pick,4106,4106,13140,115.5,39,0
2025-08-31,2025-08-25,2025-08,Day,Pack,2458,2453,7865,60.5,18,0
2025-08-31,2025-08-25,2025-08,Night,Pack,2699,2687,8638,64.2,21,0
2025-08-31,2025-08-25,2025-08,Day,Ship,3351,3338,10723,100.8,26,0
2025-08-31,2025-08-25,2025-08,Night,Ship,2356,2312,7538,80.4,19,0
2025-08-31,2025-08-25,2025-08,Day,Returns,1590,1564,5089,71.7,52,0
2025-08-31,2025-08-25,2025-08,Night,Returns,1572,1546,5029,88.0,53,0
2025-09-01,2025-09-01,2025-09,Day,Inbound,3720,3690,11905,122.6,47,0
2025-09-01,2025-09-01,2025-09,Night,Inbound,2189,2169,7004,74.5,27,0
2025-09-01,2025-09-01,2025-09,Day,Pick,3846,3820,12306,98.9,33,0
2025-09-01,2025-09-01,2025-09,Night,Pick,3982,3937,12741,106.5,20,0
2025-09-01,2025-09-01,2025-09,Day,Pack,5300,5270,16960,116.9,29,0
2025-09-01,2025-09-01,2025-09,Night,Pack,3135,3135,10032,81.6,13,0
2025-09-01,2025-09-01,2025-09,Day,Ship,4217,4169,13495,120.3,31,0
2025-09-01,2025-09-01,2025-09,Night,Ship,3498,3455,11192,133.5,15,0
2025-09-01,2025-09-01,2025-09,Day,Returns,1902,1867,6086,83.0,43,0
2025-09-01,2025-09-01,2025-09,Night,Returns,2246,2200,7186,116.1,75,0
2025-09-02,2025-09-01,2025-09,Day,Inbound,3521,3516,11268,116.1,24,0
2025-09-02,2025-09-01,2025-09,Night,Inbound,2619,2609,8381,94.3,25,0
2025-09-02,2025-09-01,2025-09,Day,Pick,4118,4111,13176,121.7,31,0
2025-09-02,2025-09-01,2025-09,Night,Pick,2949,2922,9436,84.7,25,0
2025-09-02,2025-09-01,2025-09,Day,Pack,4962,4945,15880,115.6,60,0
2025-09-02,2025-09-01,2025-09,Night,Pack,2743,2726,8778,74.1,21,0
2025-09-02,2025-09-01,2025-09,Day,Ship,2769,2757,8860,75.2,29,0
2025-09-02,2025-09-01,2025-09,Night,Ship,3411,3406,10914,112.3,23,0
2025-09-02,2025-09-01,2025-09,Day,Returns,2318,2282,7416,103.0,66,0
2025-09-02,2025-09-01,2025-09,Night,Returns,1842,1808,5893,95.7,69,0
2025-09-03,2025-09-01,2025-09,Day,Inbound,4044,4018,12940,121.1,44,0
2025-09-03,2025-09-01,2025-09,Night,Inbound,2912,2887,9317,100.5,38,0
2025-09-03,2025-09-01,2025-09,Day,Pick,3742,3697,11976,100.6,29,0
2025-09-03,2025-09-01,2025-09,Night,Pick,2335,2332,7473,75.9,32,0
2025-09-03,2025-09-01,2025-09,Day,Pack,5497,5442,17590,127.4,27,0
2025-09-03,2025-09-01,2025-09,Night,Pack,2606,2577,8340,72.1,23,0
2025-09-03,2025-09-01,2025-09,Day,Ship,4226,4191,13522,118.2,46,0
2025-09-03,2025-09-01,2025-09,Night,Ship,3185,3149,10193,104.6,46,0
2025-09-03,2025-09-01,2025-09,Day,Returns,1852,1810,5927,94.2,31,0
2025-09-03,2025-09-01,2025-09,Night,Returns,2468,2427,7897,114.0,41,0
2025-09-04,2025-09-01,2025-09,Day,Inbound,3985,3920,12753,122.3,39,0
2025-09-04,2025-09-01,2025-09,Night,Inbound,2763,2726,8842,103.8,27,0
2025-09-04,2025-09-01,2025-09,Day,Pick,2700,2693,8640,77.4,39,0
2025-09-04,2025-09-01,2025-09,Night,Pick,3265,3242,10449,102.9,23,0
2025-09-04,2025-09-01,2025-09,Day,Pack,4854,4814,15534,104.8,33,0
2025-09-04,2025-09-01,2025-09,Night,Pack,4077,4058,13047,100.4,29,0
2025-09-04,2025-09-01,2025-09,Day,Ship,3975,3923,12720,139.1,30,0
2025-09-04,2025-09-01,2025-09,Night,Ship,3043,3002,9737,102.4,25,0
2025-09-04,2025-09-01,2025-09,Day,Returns,2070,2024,6624,92.5,39,0
2025-09-04,2025-09-01,2025-09,Night,Returns,2358,2315,7545,120.2,53,0
2025-09-05,2025-09-01,2025-09,Day,Inbound,3490,3463,11169,125.2,37,0
2025-09-05,2025-09-01,2025-09,Night,Inbound,3475,3442,11119,129.8,22,0
2025-09-05,2025-09-01,2025-09,Day,Pick,2898,2874,9273,81.1,33,0
2025-09-05,2025-09-01,2025-09,Night,Pick,4636,4607,14836,122.8,37,0
2025-09-05,2025-09-01,2025-09,Day,Pack,3774,3774,12077,91.1,45,0
2025-09-05,2025-09-01,2025-09,Night,Pack,4822,4814,15431,117.3,23,0
2025-09-05,2025-09-01,2025-09,Day,Ship,4239,4214,13565,123.2,24,0
2025-09-05,2025-09-01,2025-09,Night,Ship,3301,3254,10562,106.5,40,0
2025-09-05,2025-09-01,2025-09,Day,Returns,2152,2122,6885,104.8,15,0
2025-09-05,2025-09-01,2025-09,Night,Returns,1608,1568,5145,82.1,67,0
2025-09-06,2025-09-01,2025-09,Day,Inbound,2808,2795,8986,98.4,25,0
2025-09-06,2025-09-01,2025-09,Night,Inbound,1707,1691,5462,62.6,14,0
2025-09-06,2025-09-01,2025-09,Day,Pick,2866,2866,9172,72.1,36,0
2025-09-06,2025-09-01,2025-09,Night,Pick,2840,2828,9087,88.7,24,0
2025-09-06,2025-09-01,2025-09,Day,Pack,5041,4991,16131,114.9,37,0
2025-09-06,2025-09-01,2025-09,Night,Pack,2772,2746,8869,73.0,27,0
2025-09-06,2025-09-01,2025-09,Day,Ship,2077,2073,6647,61.6,19,0
2025-09-06,2025-09-01,2025-09,Night,Ship,2837,2797,9079,88.4,31,0
2025-09-06,2025-09-01,2025-09,Day,Returns,1633,1602,5226,69.4,43,0
2025-09-06,2025-09-01,2025-09,Night,Returns,1239,1217,3966,65.2,41,0
2025-09-07,2025-09-01,2025-09,Day,Inbound,3391,3386,10852,115.6,54,0
2025-09-07,2025-09-01,2025-09,Night,Inbound,1838,1820,5881,66.1,21,0
2025-09-07,2025-09-01,2025-09,Day,Pick,4384,4346,14029,105.5,44,0
2025-09-07,2025-09-01,2025-09,Night,Pick,3820,3787,12223,101.4,42,0
2025-09-07,2025-09-01,2025-09,Day,Pack,4390,4364,14049,95.9,27,0
2025-09-07,2025-09-01,2025-09,Night,Pack,3027,3025,9687,73.5,28,0
2025-09-07,2025-09-01,2025-09,Day,Ship,2555,2517,8176,76.1,33,0
2025-09-07,2025-09-01,2025-09,Night,Ship,2567,2556,8214,82.9,14,0
2025-09-07,2025-09-01,2025-09,Day,Returns,1439,1407,4606,65.8,32,0
2025-09-07,2025-09-01,2025-09,Night,Returns,1932,1897,6182,101.0,37,0
2025-09-08,2025-09-08,2025-09,Day,Inbound,3689,3651,11804,122.4,35,0
2025-09-08,2025-09-08,2025-09,Night,Inbound,2718,2681,8698,100.7,25,0
2025-09-08,2025-09-08,2025-09,Day,Pick,4078,4051,13048,112.8,38,0
2025-09-08,2025-09-08,2025-09,Night,Pick,3520,3486,11264,105.5,30,0
2025-09-08,2025-09-08,2025-09,Day,Pack,4274,4263,13677,85.8,36,0
2025-09-08,2025-09-08,2025-09,Night,Pack,4253,4237,13611,109.2,29,0
2025-09-08,2025-09-08,2025-09,Day,Ship,2664,2661,8524,77.9,25,0
2025-09-08,2025-09-08,2025-09,Night,Ship,3562,3540,11400,108.7,52,0
2025-09-08,2025-09-08,2025-09,Day,Returns,2921,2863,9347,127.4,121,0
2025-09-08,2025-09-08,2025-09,Night,Returns,2347,2311,7510,115.9,91,0
2025-09-09,2025-09-08,2025-09,Day,Inbound,2618,2601,8376,88.4,40,0
2025-09-09,2025-09-08,2025-09,Night,Inbound,3704,3655,11852,120.0,17,0
2025-09-09,2025-09-08,2025-09,Day,Pick,3566,3565,11410,95.3,30,0
2025-09-09,2025-09-08,2025-09,Night,Pick,3227,3200,10325,95.5,34,0
2025-09-09,2025-09-08,2025-09,Day,Pack,4307,4298,13781,96.9,35,0
2025-09-09,2025-09-08,2025-09,Night,Pack,4528,4473,14490,109.4,42,0
2025-09-09,2025-09-08,2025-09,Day,Ship,2996,2984,9588,85.1,19,0
2025-09-09,2025-09-08,2025-09,Night,Ship,2910,2898,9311,94.9,22,0
2025-09-09,2025-09-08,2025-09,Day,Returns,1788,1755,5721,82.9,53,0
2025-09-09,2025-09-08,2025-09,Night,Returns,1559,1534,4989,87.2,49,0
2025-09-10,2025-09-08,2025-09,Day,Inbound,3791,3760,12132,121.8,32,0
2025-09-10,2025-09-08,2025-09,Night,Inbound,3033,3022,9705,112.1,46,0
2025-09-10,2025-09-08,2025-09,Day,Pick,4973,4956,15913,132.2,27,0
2025-09-10,2025-09-08,2025-09,Night,Pick,2874,2846,9198,85.9,38,0
2025-09-10,2025-09-08,2025-09,Day,Pack,4720,4669,15103,100.7,37,0
2025-09-10,2025-09-08,2025-09,Night,Pack,2946,2916,9428,74.9,29,0
2025-09-10,2025-09-08,2025-09,Day,Ship,4799,4745,15356,138.8,55,0
2025-09-10,2025-09-08,2025-09,Night,Ship,3774,3756,12077,139.0,51,0
2025-09-10,2025-09-08,2025-09,Day,Returns,1842,1802,5895,96.0,41,0
2025-09-10,2025-09-08,2025-09,Night,Returns,2527,2505,8085,116.9,58,0
2025-09-11,2025-09-08,2025-09,Day,Inbound,2562,2536,8200,88.6,37,0
2025-09-11,2025-09-08,2025-09,Night,Inbound,2590,2565,8289,99.6,19,0
2025-09-11,2025-09-08,2025-09,Day,Pick,3034,3029,9708,83.1,16,0
2025-09-11,2025-09-08,2025-09,Night,Pick,3941,3908,12612,131.0,31,0
2025-09-11,2025-09-08,2025-09,Day,Pack,3277,3255,10486,74.4,18,0
2025-09-11,2025-09-08,2025-09,Night,Pack,5342,5303,17096,125.8,44,0
2025-09-11,2025-09-08,2025-09,Day,Ship,3296,3285,10547,105.2,21,0
2025-09-11,2025-09-08,2025-09,Night,Ship,3124,3105,9996,108.3,34,0
2025-09-11,2025-09-08,2025-09,Day,Returns,1324,1301,4238,71.6,40,0
2025-09-11,2025-09-08,2025-09,Night,Returns,2155,2108,6896,110.7,64,0
2025-09-12,2025-09-08,2025-09,Day,Inbound,3911,3861,12516,134.5,42,0
2025-09-12,2025-09-08,2025-09,Night,Inbound,3147,3126,10069,114.6,25,0
2025-09-12,2025-09-08,2025-09,Day,Pick,4725,4711,15120,119.9,55,0
2025-09-12,2025-09-08,2025-09,Night,Pick,2806,2781,8979,88.9,21,0
2025-09-12,2025-09-08,2025-09,Day,Pack,5132,5132,16423,110.0,27,0
2025-09-12,2025-09-08,2025-09,Night,Pack,4240,4240,13569,106.7,51,0
2025-09-12,2025-09-08,2025-09,Day,Ship,3056,3023,9779,90.8,27,0
2025-09-12,2025-09-08,2025-09,Night,Ship,2688,2684,8602,79.4,27,0
2025-09-12,2025-09-08,2025-09,Day,Returns,2766,2709,8851,122.9,90,0
2025-09-12,2025-09-08,2025-09,Night,Returns,1811,1792,5795,116.3,69,0
2025-09-13,2025-09-08,2025-09,Day,Inbound,2495,2475,7985,92.5,6,0
2025-09-13,2025-09-08,2025-09,Night,Inbound,2282,2261,7303,82.0,28,0
2025-09-13,2025-09-08,2025-09,Day,Pick,4126,4121,13204,107.4,52,0
2025-09-13,2025-09-08,2025-09,Night,Pick,3042,3024,9733,86.8,38,0
2025-09-13,2025-09-08,2025-09,Day,Pack,5242,5200,16774,118.1,35,0
2025-09-13,2025-09-08,2025-09,Night,Pack,2926,2926,9363,86.2,14,0
2025-09-13,2025-09-08,2025-09,Day,Ship,4319,4314,13820,113.7,30,0
2025-09-13,2025-09-08,2025-09,Night,Ship,1998,1978,6395,60.9,27,1
2025-09-13,2025-09-08,2025-09,Day,Returns,1357,1334,4343,63.4,40,0
2025-09-13,2025-09-08,2025-09,Night,Returns,1403,1373,4490,76.4,52,0
2025-09-14,2025-09-08,2025-09,Day,Inbound,2353,2334,7530,71.4,26,0
2025-09-14,2025-09-08,2025-09,Night,Inbound,2754,2740,8814,106.9,25,0
2025-09-14,2025-09-08,2025-09,Day,Pick,3764,3741,12045,104.4,37,0
2025-09-14,2025-09-08,2025-09,Night,Pick,1997,1987,6389,61.5,16,0
2025-09-14,2025-09-08,2025-09,Day,Pack,4852,4813,15528,105.4,44,0
2025-09-14,2025-09-08,2025-09,Night,Pack,4487,4472,14358,107.5,27,0
2025-09-14,2025-09-08,2025-09,Day,Ship,2934,2934,9389,82.8,35,0
2025-09-14,2025-09-08,2025-09,Night,Ship,2633,2609,8427,81.1,21,0
2025-09-14,2025-09-08,2025-09,Day,Returns,1691,1661,5410,78.8,40,0
2025-09-14,2025-09-08,2025-09,Night,Returns,1129,1114,3613,62.0,37,0
2025-09-15,2025-09-15,2025-09,Day,Inbound,3798,3774,12153,131.7,34,0
2025-09-15,2025-09-15,2025-09,Night,Inbound,3552,3506,11368,123.1,30,0
2025-09-15,2025-09-15,2025-09,Day,Pick,3887,3884,12437,113.0,25,1
2025-09-15,2025-09-15,2025-09,Night,Pick,3376,3343,10803,97.7,32,0
2025-09-15,2025-09-15,2025-09,Day,Pack,3018,2999,9656,71.9,18,0
2025-09-15,2025-09-15,2025-09,Night,Pack,3295,3257,10543,78.8,36,0
2025-09-15,2025-09-15,2025-09,Day,Ship,2750,2729,8801,80.3,25,0
2025-09-15,2025-09-15,2025-09,Night,Ship,1969,1955,6302,73.7,12,0
2025-09-15,2025-09-15,2025-09,Day,Returns,1727,1696,5527,75.5,21,0
2025-09-15,2025-09-15,2025-09,Night,Returns,1878,1850,6008,94.8,70,0
2025-09-16,2025-09-15,2025-09,Day,Inbound,2704,2658,8652,87.0,31,0
2025-09-16,2025-09-15,2025-09,Night,Inbound,3903,3884,12489,137.8,43,0
2025-09-16,2025-09-15,2025-09,Day,Pick,4698,4677,15034,127.6,26,0
2025-09-16,2025-09-15,2025-09,Night,Pick,2649,2634,8477,87.7,14,0
2025-09-16,2025-09-15,2025-09,Day,Pack,3988,3948,12760,96.9,28,0
2025-09-16,2025-09-15,2025-09,Night,Pack,4032,4032,12903,105.3,41,0
2025-09-16,2025-09-15,2025-09,Day,Ship,4544,4507,14540,125.9,70,0
2025-09-16,2025-09-15,2025-09,Night,Ship,4048,3973,12952,125.9,39,0
2025-09-16,2025-09-15,2025-09,Day,Returns,2181,2148,6979,86.7,70,0
2025-09-16,2025-09-15,2025-09,Night,Returns,2103,2070,6730,105.2,35,0
2025-09-17,2025-09-15,2025-09,Day,Inbound,4447,4397,14231,135.5,39,0
2025-09-17,2025-09-15,2025-09,Night,Inbound,2791,2768,8931,96.6,21,0
2025-09-17,2025-09-15,2025-09,Day,Pick,4959,4928,15870,126.0,45,0
2025-09-17,2025-09-15,2025-09,Night,Pick,3506,3490,11219,98.8,26,0
2025-09-17,2025-09-15,2025-09,Day,Pack,3775,3735,12079,85.8,35,0
2025-09-17,2025-09-15,2025-09,Night,Pack,2757,2750,8822,74.6,22,0
2025-09-17,2025-09-15,2025-09,Day,Ship,4153,4153,13289,119.8,30,0
2025-09-17,2025-09-15,2025-09,Night,Ship,4436,4397,14196,131.1,47,0
2025-09-17,2025-09-15,2025-09,Day,Returns,1786,1746,5715,84.2,32,0
2025-09-17,2025-09-15,2025-09,Night,Returns,2168,2139,6936,113.4,78,0
2025-09-18,2025-09-15,2025-09,Day,Inbound,3108,3073,9947,110.2,39,0
2025-09-18,2025-09-15,2025-09,Night,Inbound,3099,3065,9917,122.1,36,0
2025-09-18,2025-09-15,2025-09,Day,Pick,3011,2995,9635,78.8,23,0
2025-09-18,2025-09-15,2025-09,Night,Pick,3823,3810,12234,112.1,48,0
2025-09-18,2025-09-15,2025-09,Day,Pack,4483,4483,14345,95.6,43,0
2025-09-18,2025-09-15,2025-09,Night,Pack,3979,3979,12734,101.7,33,0
2025-09-18,2025-09-15,2025-09,Day,Ship,2711,2699,8675,81.5,30,0
2025-09-18,2025-09-15,2025-09,Night,Ship,3907,3860,12502,125.5,48,0
2025-09-18,2025-09-15,2025-09,Day,Returns,1745,1714,5584,81.8,55,0
2025-09-18,2025-09-15,2025-09,Night,Returns,1365,1332,4368,71.0,26,0
2025-09-19,2025-09-15,2025-09,Day,Inbound,3914,3893,12525,119.9,56,0
2025-09-19,2025-09-15,2025-09,Night,Inbound,2495,2489,7985,101.7,28,0
2025-09-19,2025-09-15,2025-09,Day,Pick,4946,4900,15826,124.0,39,0
2025-09-19,2025-09-15,2025-09,Night,Pick,2528,2516,8091,80.9,17,0
2025-09-19,2025-09-15,2025-09,Day,Pack,4074,4074,13036,80.5,36,0
2025-09-19,2025-09-15,2025-09,Night,Pack,3476,3459,11123,85.5,25,0
2025-09-19,2025-09-15,2025-09,Day,Ship,5637,5588,18039,139.7,29,0
2025-09-19,2025-09-15,2025-09,Night,Ship,3049,3037,9758,109.5,22,0
2025-09-19,2025-09-15,2025-09,Day,Returns,1907,1881,6101,76.8,48,0
2025-09-19,2025-09-15,2025-09,Night,Returns,1345,1308,4303,76.0,55,0
2025-09-20,2025-09-15,2025-09,Day,Inbound,3268,3239,10458,112.8,44,0
2025-09-20,2025-09-15,2025-09,Night,Inbound,1906,1883,6098,77.3,20,0
2025-09-20,2025-09-15,2025-09,Day,Pick,3490,3488,11168,89.5,23,0
2025-09-20,2025-09-15,2025-09,Night,Pick,2313,2305,7402,68.8,25,0
2025-09-20,2025-09-15,2025-09,Day,Pack,2516,2512,8051,61.8,17,0
2025-09-20,2025-09-15,2025-09,Night,Pack,3117,3112,9975,76.1,31,0
2025-09-20,2025-09-15,2025-09,Day,Ship,3776,3763,12083,113.6,29,0
2025-09-20,2025-09-15,2025-09,Night,Ship,2366,2345,7570,85.1,30,0
2025-09-20,2025-09-15,2025-09,Day,Returns,1378,1351,4409,65.1,34,0
2025-09-20,2025-09-15,2025-09,Night,Returns,1608,1577,5146,80.9,44,0
